Date,Instructor_ID,Class_Type,Time_Slot,Session_Duration,3Day_Free_Trial,Subscribers,Pay_Per_Session,Evaluation_Score
2024-08-11,INST019,B.L.T.,Evening,75MIN,2,0,32,3.82
2024-08-11,INST019,Meditation,Morning,45MIN,4,18,5,3.75
2024-08-11,INST019,Meditation,Evening,60MIN,1,20,8,3.77
2024-08-11,INST004,B.L.T.,Early Morning,75MIN,6,17,15,4.34
2024-08-11,INST004,Hip Hop,Early Morning,15MIN,0,7,36,4.39
2024-08-11,INST004,Hip Hop,Afternoon,75MIN,9,14,23,4.42
2024-08-11,INST004,B.L.T.,Early Morning,60MIN,8,12,8,4.24
2024-08-11,INST004,B.L.T.,Early Morning,30MIN,3,2,23,4.24
2024-08-11,INST004,B.L.T.,Morning,15MIN,9,3,36,4.44
2024-08-11,INST017,Meditation,Evening,30MIN,8,18,0,3.86
2024-08-11,INST017,Pilates,Morning,45MIN,2,28,11,4.01
2024-08-11,INST017,Muscle and Hustle,Afternoon,45MIN,1,21,11,3.93
2024-08-11,INST001,B.L.T.,Evening,60MIN,4,9,32,4.33
2024-08-11,INST001,Meditation,Afternoon,60MIN,4,14,2,4.08
2024-08-11,INST001,B.L.T.,Afternoon,45MIN,5,12,28,4.33
2024-08-11,INST001,Aerobics,Evening,60MIN,4,26,10,4.28
2024-08-11,INST001,Meditation,Early Morning,45MIN,4,29,9,4.3
2024-08-11,INST020,Hip Hop,Early Morning,60MIN,8,5,17,4.22
2024-08-11,INST020,Hip Hop,Morning,30MIN,4,1,11,4.08
2024-08-11,INST020,Boxing,Morning,15MIN,3,8,9,4.12
2024-08-11,INST020,TRX Circuit Party,Evening,30MIN,8,11,9,4.2
2024-08-11,INST018,Muscle and Hustle,Early Morning,15MIN,0,27,18,4.21
2024-08-11,INST018,Yoga,Afternoon,30MIN,8,28,5,4.17
2024-08-11,INST018,Muscle and Hustle,Morning,30MIN,3,17,22,4.18
2024-08-11,INST018,Muscle and Hustle,Early Morning,45MIN,8,3,17,4.04
2024-08-11,INST018,Muscle and Hustle,Early Morning,45MIN,1,16,10,4.03
2024-08-11,INST018,Muscle and Hustle,Evening,75MIN,4,18,25,4.23
2024-08-11,INST015,Hip Hop,Morning,75MIN,5,13,23,4.05
2024-08-11,INST015,Hip Hop,Morning,15MIN,6,3,5,3.78
2024-08-11,INST015,Hip Hop,Early Morning,75MIN,9,4,7,3.84
2024-08-11,INST015,Hip Hop,Evening,60MIN,3,20,24,4.11
2024-08-11,INST008,Myobility,Morning,45MIN,3,6,30,4.23
2024-08-11,INST008,Myobility,Afternoon,75MIN,5,0,16,4.05
2024-08-11,INST008,Myobility,Morning,30MIN,5,26,8,4.23
2024-08-11,INST006,Hip Hop,Morning,75MIN,2,10,13,3.49
2024-08-11,INST006,TRX Circuit Party,Evening,15MIN,2,9,13,3.48
2024-08-11,INST006,Myobility,Evening,30MIN,3,0,9,3.36
2024-08-11,INST006,Hip Hop,Evening,30MIN,2,9,17,3.52
2024-08-11,INST013,Myobility,Afternoon,60MIN,6,29,4,4.07
2024-08-11,INST013,B.L.T.,Evening,30MIN,9,23,1,4.01
2024-08-11,INST013,Myobility,Evening,45MIN,4,10,20,4.02
2024-08-11,INST010,B.L.T.,Evening,30MIN,5,13,18,3.84
2024-08-11,INST010,B.L.T.,Early Morning,60MIN,7,4,32,3.91
2024-08-11,INST010,B.L.T.,Early Morning,30MIN,2,25,7,3.82
2024-08-11,INST010,B.L.T.,Morning,75MIN,0,16,16,3.8
2024-08-11,INST010,Myobility,Afternoon,30MIN,9,12,1,3.7
2024-08-11,INST010,Myobility,Morning,45MIN,2,12,2,3.64
2024-08-11,INST010,B.L.T.,Afternoon,45MIN,4,9,8,3.69
2024-08-11,INST007,Meditation,Afternoon,15MIN,3,11,2,3.24
2024-08-11,INST007,Meditation,Evening,75MIN,8,16,0,3.32
2024-08-11,INST007,Aerobics,Morning,30MIN,6,4,10,3.28
2024-08-11,INST007,Yoga,Early Morning,75MIN,2,7,1,3.18
2024-08-11,INST007,Yoga,Morning,75MIN,5,25,6,3.44
2024-08-11,INST007,Aerobics,Early Morning,75MIN,0,18,2,3.28
2024-08-11,INST002,B.L.T.,Evening,60MIN,1,19,29,4.33
2024-08-11,INST002,B.L.T.,Early Morning,75MIN,1,11,17,4.13
2024-08-11,INST002,B.L.T.,Evening,60MIN,4,13,17,4.18
2024-08-11,INST014,TRX Circuit Party,Afternoon,60MIN,4,7,7,3.58
2024-08-11,INST014,TRX Circuit Party,Afternoon,75MIN,1,14,21,3.76
2024-08-11,INST014,TRX Circuit Party,Evening,60MIN,2,12,16,3.7
2024-08-11,INST003,B.L.T.,Early Morning,60MIN,0,34,1,3.43
2024-08-11,INST003,Aerobics,Afternoon,45MIN,8,16,7,3.39
2024-08-11,INST003,Myobility,Early Morning,45MIN,3,4,19,3.34
2024-08-11,INST009,Hip Hop,Evening,45MIN,6,23,2,3.35
2024-08-11,INST009,Boxing,Evening,45MIN,3,13,18,3.38
2024-08-11,INST009,Muscle and Hustle,Morning,45MIN,3,11,18,3.36
2024-08-11,INST009,Muscle and Hustle,Early Morning,30MIN,4,2,1,3.11
2024-08-11,INST009,Boxing,Early Morning,75MIN,4,12,16,3.36
2024-08-11,INST009,Boxing,Early Morning,30MIN,2,7,9,3.22
2024-08-11,INST016,Yoga,Afternoon,45MIN,1,20,8,3.89
2024-08-11,INST016,Yoga,Afternoon,45MIN,6,25,5,3.96
2024-08-11,INST016,Hip Hop,Evening,30MIN,9,7,1,3.77
2024-08-11,INST016,Hip Hop,Morning,60MIN,1,4,7,3.72
2024-08-11,INST016,Hip Hop,Early Morning,60MIN,7,16,2,3.85
2024-08-11,INST016,B.L.T.,Afternoon,75MIN,9,19,1,3.89
2024-08-11,INST016,B.L.T.,Morning,15MIN,6,16,5,3.87
2024-08-11,INST005,Aerobics,Evening,45MIN,1,13,1,3.63
2024-08-11,INST005,TRX Circuit Party,Evening,45MIN,1,16,24,3.89
2024-08-11,INST005,TRX Circuit Party,Afternoon,45MIN,9,14,12,3.83
2024-08-11,INST011,Yoga,Afternoon,45MIN,7,21,3,4.19
2024-08-11,INST011,Muscle and Hustle,Early Morning,30MIN,5,26,16,4.35
2024-08-11,INST011,Muscle and Hustle,Morning,75MIN,8,6,27,4.29
2024-08-11,INST011,Muscle and Hustle,Evening,45MIN,1,17,5,4.11
2024-08-11,INST011,Muscle and Hustle,Morning,75MIN,6,10,23,4.27
2024-08-11,INST011,Yoga,Evening,30MIN,0,17,8,4.13
2024-08-11,INST012,Aerobics,Evening,30MIN,9,5,2,3.64
2024-08-11,INST012,Aerobics,Evening,15MIN,2,24,12,3.86
2024-08-11,INST012,Meditation,Afternoon,15MIN,1,25,11,3.85
2024-08-11,INST012,Meditation,Morning,75MIN,3,29,10,3.9
2024-08-11,INST012,Meditation,Morning,30MIN,7,18,1,3.74
2024-08-11,INST012,Aerobics,Evening,60MIN,7,26,7,3.88
2024-08-11,INST012,Meditation,Afternoon,75MIN,0,18,8,3.74
2024-08-12,INST018,Yoga,Afternoon,60MIN,1,28,12,4.17
2024-08-12,INST018,Muscle and Hustle,Morning,45MIN,1,12,14,4.03
2024-08-12,INST018,Muscle and Hustle,Evening,15MIN,3,9,18,4.06
2024-08-12,INST018,Muscle and Hustle,Afternoon,75MIN,7,1,22,4.06
2024-08-12,INST006,Myobility,Morning,60MIN,6,0,2,3.32
2024-08-12,INST006,TRX Circuit Party,Evening,45MIN,2,4,6,3.36
2024-08-12,INST006,Hip Hop,Evening,30MIN,4,8,11,3.47
2024-08-12,INST006,Hip Hop,Evening,75MIN,9,5,2,3.4
2024-08-12,INST006,Myobility,Morning,75MIN,8,2,13,3.47
2024-08-12,INST007,Meditation,Afternoon,30MIN,0,23,10,3.41
2024-08-12,INST007,Aerobics,Afternoon,60MIN,3,10,14,3.35
2024-08-12,INST007,Aerobics,Afternoon,15MIN,3,19,9,3.39
2024-08-12,INST007,Aerobics,Morning,60MIN,4,2,32,3.46
2024-08-12,INST007,Yoga,Evening,45MIN,9,27,3,3.47
2024-08-12,INST007,Aerobics,Evening,75MIN,5,17,13,3.43
2024-08-12,INST002,B.L.T.,Afternoon,30MIN,0,6,24,4.14
2024-08-12,INST002,B.L.T.,Early Morning,30MIN,5,17,22,4.28
2024-08-12,INST002,B.L.T.,Evening,15MIN,4,18,24,4.3
2024-08-12,INST002,B.L.T.,Morning,75MIN,2,17,24,4.27
2024-08-12,INST014,Meditation,Early Morning,15MIN,6,21,4,3.71
2024-08-12,INST014,TRX Circuit Party,Early Morning,45MIN,9,7,3,3.59
2024-08-12,INST014,Meditation,Afternoon,60MIN,6,17,2,3.65
2024-08-12,INST011,Yoga,Morning,60MIN,7,32,8,4.35
2024-08-12,INST011,Yoga,Early Morning,45MIN,1,33,14,4.36
2024-08-12,INST011,Muscle and Hustle,Early Morning,60MIN,4,0,28,4.2
2024-08-12,INST011,Muscle and Hustle,Morning,15MIN,3,25,12,4.28
2024-08-12,INST011,Yoga,Morning,75MIN,8,23,3,4.22
2024-08-12,INST011,Yoga,Early Morning,15MIN,3,23,7,4.21
2024-08-12,INST011,Yoga,Morning,15MIN,5,33,10,4.36
2024-08-12,INST001,Aerobics,Afternoon,75MIN,5,2,9,4.04
2024-08-12,INST001,B.L.T.,Early Morning,60MIN,1,33,4,4.26
2024-08-12,INST001,Yoga,Early Morning,75MIN,3,32,11,4.34
2024-08-12,INST001,Yoga,Evening,60MIN,2,16,5,4.11
2024-08-12,INST001,Yoga,Afternoon,15MIN,3,21,6,4.18
2024-08-12,INST001,Yoga,Evening,15MIN,9,28,4,4.29
2024-08-12,INST004,Hip Hop,Afternoon,75MIN,1,1,16,4.14
2024-08-12,INST004,Hip Hop,Afternoon,45MIN,8,2,40,4.46
2024-08-12,INST004,B.L.T.,Afternoon,45MIN,2,30,14,4.42
2024-08-12,INST004,B.L.T.,Afternoon,75MIN,9,14,9,4.28
2024-08-12,INST004,Hip Hop,Afternoon,45MIN,9,26,3,4.34
2024-08-12,INST004,B.L.T.,Evening,75MIN,2,4,34,4.36
2024-08-12,INST010,Myobility,Early Morning,30MIN,3,6,2,3.59
2024-08-12,INST010,Myobility,Afternoon,30MIN,3,11,13,3.75
2024-08-12,INST010,Myobility,Evening,60MIN,9,1,1,3.59
2024-08-12,INST010,Myobility,Morning,15MIN,8,1,7,3.64
2024-08-12,INST010,Myobility,Afternoon,30MIN,5,2,5,3.6
2024-08-12,INST016,Hip Hop,Early Morning,60MIN,5,11,21,3.97
2024-08-12,INST016,Yoga,Morning,30MIN,1,21,8,3.9
2024-08-12,INST016,B.L.T.,Early Morning,30MIN,3,12,24,3.99
2024-08-12,INST016,Hip Hop,Early Morning,75MIN,3,25,6,3.94
2024-08-12,INST016,Hip Hop,Afternoon,15MIN,5,2,34,4.01
2024-08-12,INST019,B.L.T.,Evening,75MIN,8,21,12,3.89
2024-08-12,INST019,B.L.T.,Evening,15MIN,4,2,19,3.73
2024-08-12,INST019,Meditation,Afternoon,45MIN,1,20,8,3.77
2024-08-12,INST019,B.L.T.,Morning,60MIN,5,12,7,3.72
2024-08-12,INST008,Myobility,Morning,45MIN,9,2,5,4
2024-08-12,INST008,Myobility,Evening,15MIN,9,22,17,4.32
2024-08-12,INST008,Myobility,Afternoon,30MIN,4,9,10,4.07
2024-08-12,INST008,Muscle and Hustle,Early Morning,30MIN,6,6,5,4.01
2024-08-12,INST008,Muscle and Hustle,Morning,60MIN,6,15,25,4.3
2024-08-12,INST013,B.L.T.,Evening,15MIN,9,7,1,3.85
2024-08-12,INST013,Myobility,Early Morning,15MIN,3,0,11,3.82
2024-08-12,INST013,B.L.T.,Early Morning,75MIN,5,2,11,3.86
2024-08-12,INST013,B.L.T.,Evening,45MIN,4,11,30,4.13
2024-08-12,INST020,B.L.T.,Early Morning,45MIN,0,18,27,4.37
2024-08-12,INST020,Hip Hop,Evening,15MIN,2,8,30,4.32
2024-08-12,INST020,TRX Circuit Party,Early Morning,60MIN,6,18,23,4.39
2024-08-12,INST020,TRX Circuit Party,Evening,45MIN,4,12,14,4.22
2024-08-12,INST015,Aerobics,Morning,30MIN,1,6,36,4.07
2024-08-12,INST015,Aerobics,Early Morning,60MIN,0,38,4,4.06
2024-08-12,INST015,Aerobics,Early Morning,75MIN,2,8,22,3.96
2024-08-12,INST015,Aerobics,Evening,75MIN,5,28,1,3.98
2024-08-12,INST015,Hip Hop,Morning,75MIN,4,14,11,3.93
2024-08-12,INST015,Hip Hop,Afternoon,75MIN,3,11,5,3.83
2024-08-12,INST017,Meditation,Morning,30MIN,1,28,12,4.01
2024-08-12,INST017,Muscle and Hustle,Afternoon,30MIN,7,16,13,3.96
2024-08-12,INST017,Meditation,Afternoon,75MIN,1,20,8,3.89
2024-08-12,INST003,Myobility,Evening,30MIN,3,6,10,3.27
2024-08-12,INST003,B.L.T.,Afternoon,60MIN,0,7,5,3.2
2024-08-12,INST003,TRX Circuit Party,Evening,45MIN,9,11,9,3.37
2024-08-12,INST003,TRX Circuit Party,Evening,75MIN,3,3,2,3.16
2024-08-12,INST003,TRX Circuit Party,Afternoon,45MIN,6,4,0,3.18
2024-08-12,INST012,Yoga,Early Morning,30MIN,6,15,1,3.7
2024-08-12,INST012,Yoga,Early Morning,45MIN,2,18,7,3.75
2024-08-12,INST012,Yoga,Afternoon,15MIN,9,22,1,3.8
2024-08-12,INST012,Meditation,Afternoon,30MIN,8,19,1,3.76
2024-08-12,INST005,Aerobics,Evening,45MIN,5,14,8,3.75
2024-08-12,INST005,TRX Circuit Party,Morning,30MIN,6,11,12,3.77
2024-08-12,INST005,Aerobics,Evening,15MIN,3,12,10,3.73
2024-08-12,INST005,Aerobics,Evening,75MIN,6,12,18,3.84
2024-08-12,INST005,Aerobics,Morning,75MIN,6,7,10,3.71
2024-08-12,INST005,Aerobics,Afternoon,15MIN,4,3,35,3.9
2024-08-12,INST005,Aerobics,Evening,60MIN,3,13,11,3.75
2024-08-12,INST009,Hip Hop,Evening,30MIN,9,0,6,3.19
2024-08-12,INST009,Muscle and Hustle,Early Morning,75MIN,6,3,1,3.14
2024-08-12,INST009,Boxing,Evening,60MIN,1,8,13,3.26
2024-08-12,INST009,Muscle and Hustle,Early Morning,45MIN,7,13,1,3.25
2024-08-13,INST006,Myobility,Afternoon,30MIN,3,6,22,3.55
2024-08-13,INST006,Hip Hop,Evening,45MIN,8,13,1,3.46
2024-08-13,INST006,TRX Circuit Party,Early Morning,15MIN,0,14,22,3.6
2024-08-13,INST006,Hip Hop,Early Morning,75MIN,9,3,24,3.6
2024-08-13,INST007,Aerobics,Afternoon,45MIN,0,18,22,3.48
2024-08-13,INST007,Aerobics,Afternoon,30MIN,4,1,2,3.15
2024-08-13,INST007,Yoga,Early Morning,30MIN,0,14,7,3.29
2024-08-13,INST007,Yoga,Afternoon,75MIN,0,25,11,3.44
2024-08-13,INST012,Yoga,Morning,30MIN,4,22,6,3.8
2024-08-13,INST012,Aerobics,Early Morning,60MIN,1,17,9,3.75
2024-08-13,INST012,Pilates,Morning,60MIN,6,29,7,3.9
2024-08-13,INST012,Yoga,Early Morning,15MIN,5,27,7,3.87
2024-08-13,INST012,Yoga,Evening,15MIN,0,29,13,3.9
2024-08-13,INST003,TRX Circuit Party,Afternoon,30MIN,5,14,17,3.44
2024-08-13,INST003,B.L.T.,Evening,15MIN,3,1,22,3.34
2024-08-13,INST003,TRX Circuit Party,Morning,60MIN,5,11,12,3.36
2024-08-13,INST003,B.L.T.,Evening,45MIN,2,0,10,3.2
2024-08-13,INST003,TRX Circuit Party,Afternoon,30MIN,6,13,15,3.42
2024-08-13,INST003,Aerobics,Afternoon,60MIN,3,17,7,3.35
2024-08-13,INST005,Aerobics,Early Morning,45MIN,5,3,25,3.81
2024-08-13,INST005,Aerobics,Afternoon,30MIN,1,0,13,3.62
2024-08-13,INST005,TRX Circuit Party,Early Morning,75MIN,4,16,22,3.9
2024-08-13,INST005,TRX Circuit Party,Evening,60MIN,8,14,14,3.84
2024-08-13,INST015,Aerobics,Afternoon,75MIN,4,8,21,3.97
2024-08-13,INST015,Hip Hop,Early Morning,45MIN,3,12,29,4.08
2024-08-13,INST015,Hip Hop,Evening,15MIN,5,26,16,4.11
2024-08-13,INST011,Muscle and Hustle,Early Morning,60MIN,0,0,16,4.04
2024-08-13,INST011,Muscle and Hustle,Afternoon,45MIN,4,13,12,4.17
2024-08-13,INST011,Yoga,Early Morning,15MIN,8,18,0,4.14
2024-08-13,INST011,Yoga,Evening,45MIN,6,14,1,4.09
2024-08-13,INST011,Muscle and Hustle,Evening,60MIN,6,9,34,4.37
2024-08-13,INST011,Yoga,Evening,45MIN,6,28,6,4.28
2024-08-13,INST011,Yoga,Morning,45MIN,5,23,6,4.22
2024-08-13,INST004,B.L.T.,Morning,45MIN,9,24,1,4.3
2024-08-13,INST004,Hip Hop,Afternoon,45MIN,0,6,11,4.13
2024-08-13,INST004,Hip Hop,Early Morning,15MIN,9,6,32,4.43
2024-08-13,INST004,B.L.T.,Morning,15MIN,4,21,15,4.36
2024-08-13,INST004,Hip Hop,Evening,45MIN,1,4,14,4.15
2024-08-13,INST017,Pilates,Morning,15MIN,3,11,3,3.77
2024-08-13,INST017,Muscle and Hustle,Evening,45MIN,9,11,14,3.94
2024-08-13,INST017,Muscle and Hustle,Afternoon,75MIN,6,24,13,4.03
2024-08-13,INST017,Pilates,Morning,60MIN,4,31,10,4.05
2024-08-13,INST017,Pilates,Morning,30MIN,4,32,10,4.06
2024-08-13,INST017,Meditation,Afternoon,15MIN,2,11,4,3.77
2024-08-13,INST002,B.L.T.,Afternoon,30MIN,9,18,19,4.3
2024-08-13,INST002,B.L.T.,Early Morning,30MIN,3,16,11,4.14
2024-08-13,INST002,B.L.T.,Afternoon,30MIN,8,16,9,4.17
2024-08-13,INST002,B.L.T.,Evening,75MIN,1,7,8,4
2024-08-13,INST014,TRX Circuit Party,Afternoon,30MIN,3,14,19,3.76
2024-08-13,INST014,Meditation,Evening,75MIN,5,14,2,3.61
2024-08-13,INST014,Meditation,Morning,75MIN,3,26,9,3.78
2024-08-13,INST014,Hip Hop,Evening,75MIN,8,9,10,3.67
2024-08-13,INST014,Muscle and Hustle,Morning,30MIN,0,31,2,3.73
2024-08-13,INST018,Yoga,Evening,15MIN,3,26,9,4.14
2024-08-13,INST018,Yoga,Morning,75MIN,2,23,8,4.09
2024-08-13,INST018,Yoga,Early Morning,15MIN,1,32,13,4.22
2024-08-13,INST018,Yoga,Morning,30MIN,7,30,7,4.2
2024-08-13,INST018,Yoga,Early Morning,30MIN,5,13,1,3.95
2024-08-13,INST018,Yoga,Evening,45MIN,1,20,8,4.05
2024-08-13,INST008,Myobility,Afternoon,30MIN,6,0,34,4.24
2024-08-13,INST008,Myobility,Afternoon,60MIN,7,2,34,4.27
2024-08-13,INST008,Myobility,Evening,30MIN,3,10,14,4.11
2024-08-13,INST008,Myobility,Early Morning,75MIN,0,13,6,4.03
2024-08-13,INST008,Muscle and Hustle,Afternoon,45MIN,9,12,19,4.24
2024-08-13,INST008,Myobility,Early Morning,60MIN,3,18,25,4.3
2024-08-13,INST008,Myobility,Morning,75MIN,0,20,19,4.23
2024-08-13,INST016,B.L.T.,Early Morning,60MIN,4,4,5,3.73
2024-08-13,INST016,Yoga,Afternoon,75MIN,0,25,12,3.97
2024-08-13,INST016,B.L.T.,Afternoon,15MIN,0,13,13,3.86
2024-08-13,INST016,Hip Hop,Early Morning,60MIN,1,19,17,3.97
2024-08-13,INST016,Hip Hop,Morning,30MIN,1,1,35,3.97
2024-08-13,INST016,Yoga,Morning,15MIN,1,19,8,3.88
2024-08-13,INST019,B.L.T.,Early Morning,15MIN,0,0,14,3.62
2024-08-13,INST019,Meditation,Afternoon,75MIN,4,23,6,3.81
2024-08-13,INST019,B.L.T.,Afternoon,60MIN,9,0,8,3.65
2024-08-13,INST019,B.L.T.,Early Morning,15MIN,7,1,3,3.59
2024-08-13,INST019,Meditation,Morning,15MIN,3,28,10,3.89
2024-08-13,INST019,Meditation,Morning,45MIN,5,28,7,3.88
2024-08-13,INST009,Boxing,Evening,30MIN,0,9,14,3.27
2024-08-13,INST009,Muscle and Hustle,Morning,75MIN,9,0,1,3.14
2024-08-13,INST009,Boxing,Afternoon,75MIN,0,4,8,3.16
2024-08-13,INST013,B.L.T.,Morning,15MIN,0,6,22,3.96
2024-08-13,INST013,Myobility,Afternoon,60MIN,0,22,18,4.08
2024-08-13,INST013,B.L.T.,Afternoon,15MIN,7,7,5,3.87
2024-08-13,INST013,Myobility,Afternoon,15MIN,3,8,2,3.81
2024-08-13,INST013,B.L.T.,Morning,60MIN,5,3,23,3.99
2024-08-13,INST010,B.L.T.,Afternoon,15MIN,2,2,7,3.59
2024-08-13,INST010,B.L.T.,Afternoon,75MIN,2,5,32,3.87
2024-08-13,INST010,Myobility,Morning,60MIN,6,22,7,3.83
2024-08-13,INST010,B.L.T.,Evening,30MIN,8,0,3,3.59
2024-08-13,INST010,Myobility,Early Morning,45MIN,7,0,4,3.59
2024-08-13,INST010,B.L.T.,Morning,15MIN,6,10,15,3.79
2024-08-13,INST010,B.L.T.,Afternoon,60MIN,1,16,3,3.68
2024-08-13,INST020,TRX Circuit Party,Afternoon,30MIN,5,11,12,4.2
2024-08-13,INST020,TRX Circuit Party,Evening,75MIN,0,17,26,4.35
2024-08-13,INST020,Boxing,Morning,30MIN,5,10,10,4.17
2024-08-13,INST020,TRX Circuit Party,Early Morning,60MIN,1,9,14,4.16
2024-08-13,INST001,B.L.T.,Evening,30MIN,5,5,9,4.07
2024-08-13,INST001,Yoga,Early Morning,60MIN,3,13,3,4.07
2024-08-13,INST001,Meditation,Afternoon,75MIN,0,18,8,4.14
2024-08-13,INST001,B.L.T.,Afternoon,45MIN,8,8,20,4.24
2024-08-13,INST001,Aerobics,Morning,30MIN,1,6,33,4.28
2024-08-13,INST001,Meditation,Morning,15MIN,7,28,6,4.29
2024-08-14,INST009,Muscle and Hustle,Early Morning,30MIN,4,0,1,3.09
2024-08-14,INST009,Hip Hop,Early Morning,30MIN,9,3,1,3.17
2024-08-14,INST009,Muscle and Hustle,Afternoon,75MIN,4,3,8,3.19
2024-08-14,INST009,Hip Hop,Evening,75MIN,2,7,27,3.4
2024-08-14,INST009,Muscle and Hustle,Early Morning,75MIN,5,3,31,3.43
2024-08-14,INST006,Myobility,Early Morning,60MIN,7,22,7,3.6
2024-08-14,INST006,B.L.T.,Evening,75MIN,4,12,3,3.43
2024-08-14,INST006,TRX Circuit Party,Morning,60MIN,2,14,21,3.61
2024-08-14,INST006,TRX Circuit Party,Afternoon,75MIN,9,11,8,3.52
2024-08-14,INST006,Myobility,Evening,30MIN,8,5,12,3.49
2024-08-14,INST006,Hip Hop,Morning,15MIN,0,18,21,3.63
2024-08-14,INST019,B.L.T.,Morning,15MIN,9,13,8,3.78
2024-08-14,INST019,Meditation,Afternoon,75MIN,9,19,0,3.76
2024-08-14,INST019,Meditation,Early Morning,45MIN,5,19,4,3.76
2024-08-14,INST019,B.L.T.,Early Morning,30MIN,8,0,17,3.73
2024-08-14,INST001,Aerobics,Morning,15MIN,5,15,18,4.26
2024-08-14,INST001,Aerobics,Evening,30MIN,8,2,35,4.33
2024-08-14,INST001,Meditation,Morning,30MIN,9,22,1,4.2
2024-08-14,INST001,Meditation,Morning,45MIN,0,16,8,4.12
2024-08-14,INST001,Aerobics,Evening,15MIN,9,30,7,4.34
2024-08-14,INST001,B.L.T.,Afternoon,15MIN,5,13,8,4.14
2024-08-14,INST004,Hip Hop,Early Morning,15MIN,3,39,2,4.4
2024-08-14,INST004,B.L.T.,Early Morning,15MIN,8,0,19,4.23
2024-08-14,INST004,Hip Hop,Afternoon,15MIN,1,12,19,4.28
2024-08-14,INST004,Hip Hop,Early Morning,30MIN,0,10,38,4.44
2024-08-14,INST004,Hip Hop,Evening,30MIN,8,19,2,4.25
2024-08-14,INST004,B.L.T.,Early Morning,75MIN,5,25,11,4.37
2024-08-14,INST004,B.L.T.,Evening,75MIN,9,1,10,4.16
2024-08-14,INST018,Yoga,Morning,75MIN,7,18,1,4.02
2024-08-14,INST018,Muscle and Hustle,Early Morning,45MIN,9,30,7,4.22
2024-08-14,INST018,Muscle and Hustle,Early Morning,75MIN,3,15,18,4.12
2024-08-14,INST010,B.L.T.,Morning,15MIN,3,11,6,3.68
2024-08-14,INST010,Myobility,Morning,45MIN,4,15,23,3.9
2024-08-14,INST010,Myobility,Early Morning,75MIN,1,15,23,3.87
2024-08-14,INST010,Myobility,Early Morning,15MIN,7,14,4,3.73
2024-08-14,INST010,Myobility,Evening,45MIN,4,6,21,3.79
2024-08-14,INST010,B.L.T.,Afternoon,15MIN,5,13,11,3.77
2024-08-14,INST010,Myobility,Evening,45MIN,9,11,3,3.71
2024-08-14,INST014,Meditation,Early Morning,30MIN,6,21,4,3.71
2024-08-14,INST014,Hip Hop,Morning,15MIN,2,34,8,3.84
2024-08-14,INST014,Hip Hop,Morning,30MIN,1,5,19,3.65
2024-08-14,INST014,Muscle and Hustle,Early Morning,45MIN,5,17,4,3.66
2024-08-14,INST014,Muscle and Hustle,Morning,75MIN,2,24,6,3.72
2024-08-14,INST014,Muscle and Hustle,Morning,30MIN,0,1,30,3.71
2024-08-14,INST016,Yoga,Evening,30MIN,7,17,1,3.85
2024-08-14,INST016,Hip Hop,Evening,30MIN,8,7,13,3.88
2024-08-14,INST016,Hip Hop,Morning,45MIN,1,9,15,3.85
2024-08-14,INST016,Hip Hop,Early Morning,75MIN,2,29,1,3.92
2024-08-14,INST016,Yoga,Morning,75MIN,6,19,3,3.88
2024-08-14,INST012,Yoga,Afternoon,30MIN,5,31,9,3.93
2024-08-14,INST012,Yoga,Evening,30MIN,1,7,3,3.59
2024-08-14,INST012,Meditation,Evening,30MIN,1,25,10,3.84
2024-08-14,INST008,Myobility,Morning,60MIN,7,13,5,4.09
2024-08-14,INST008,Muscle and Hustle,Early Morning,15MIN,8,14,2,4.08
2024-08-14,INST008,Myobility,Afternoon,45MIN,6,16,7,4.13
2024-08-14,INST008,Myobility,Evening,45MIN,9,10,22,4.25
2024-08-14,INST008,Muscle and Hustle,Evening,60MIN,5,0,20,4.09
2024-08-14,INST017,Meditation,Evening,30MIN,3,24,8,3.95
2024-08-14,INST017,Pilates,Evening,45MIN,1,13,5,3.79
2024-08-14,INST017,Meditation,Morning,75MIN,8,21,1,3.9
2024-08-14,INST017,Meditation,Morning,30MIN,8,25,4,3.97
2024-08-14,INST017,Muscle and Hustle,Evening,45MIN,9,6,27,4.02
2024-08-14,INST003,Aerobics,Afternoon,45MIN,7,1,6,3.22
2024-08-14,INST003,TRX Circuit Party,Afternoon,75MIN,0,15,23,3.46
2024-08-14,INST003,B.L.T.,Early Morning,15MIN,5,3,25,3.41
2024-08-14,INST003,TRX Circuit Party,Afternoon,75MIN,0,15,24,3.47
2024-08-14,INST003,TRX Circuit Party,Morning,75MIN,4,15,19,3.46
2024-08-14,INST015,Hip Hop,Early Morning,30MIN,2,1,27,3.94
2024-08-14,INST015,Aerobics,Morning,30MIN,0,2,12,3.78
2024-08-14,INST015,Aerobics,Afternoon,30MIN,2,7,7,3.8
2024-08-14,INST015,Hip Hop,Afternoon,45MIN,3,13,25,4.05
2024-08-14,INST020,B.L.T.,Evening,30MIN,1,6,38,4.37
2024-08-14,INST020,Boxing,Early Morning,60MIN,5,11,12,4.2
2024-08-14,INST020,B.L.T.,Afternoon,75MIN,7,8,2,4.09
2024-08-14,INST020,Boxing,Afternoon,75MIN,5,14,17,4.28
2024-08-14,INST020,Hip Hop,Early Morning,60MIN,1,11,14,4.18
2024-08-14,INST007,Meditation,Early Morning,45MIN,0,24,11,3.43
